Date,Open,High,Low,Close,Volume,Symbol
2022-07-01,39.23402273066612,39.40011247640374,38.35743874369415,39.307838439941406,24338500,CSCO
2022-07-05,38.6561198825819,39.07508142515549,38.00440232208687,39.06576919555664,24442600,CSCO
2022-07-06,39.21473508238261,39.9688659008886,39.11232186055863,39.745418548583984,17250400,CSCO
2022-07-07,39.92232033031316,40.36921153848087,39.83852800680825,40.238868713378906,22316700,CSCO
2022-07-08,40.061967431058186,40.601963134633394,39.97817511676463,40.39713668823242,11817000,CSCO
2022-07-11,40.3505807857334,40.66712909159075,40.09920387653125,40.266788482666016,15245200,CSCO
2022-07-12,40.57403265239949,40.80678868124095,39.71748861944384,39.90369415283203,17385300,CSCO
2022-07-13,38.96335759982003,40.08058724262108,38.9168071046148,39.754730224609375,16854200,CSCO
2022-07-14,38.90749022205255,39.54058676775732,38.49783742684689,39.41024398803711,17336200,CSCO
2022-07-15,39.56852912818535,40.15507537793842,39.56852912818535,40.099212646484375,19897800,CSCO
2022-07-18,40.313346360704735,40.33196727052936,39.48473540717371,39.66162872314453,16743800,CSCO
2022-07-19,39.86645031627947,41.04885130908488,39.70817792944113,40.99298858642578,22861400,CSCO
2022-07-20,41.03954721898609,41.262991031451776,40.64851521980808,41.08609771728516,15599200,CSCO
2022-07-21,41.23505664296498,41.60746413758413,41.03023021240073,41.50505447387695,15364600,CSCO
2022-07-22,41.69125319878896,41.82159598933426,41.19781161984611,41.39332580566406,14854600,CSCO
2022-07-25,41.579532166074046,41.579532166074046,41.06746967062376,41.2816047668457,12954700,CSCO
2022-07-26,41.30953586843151,41.467811802847656,40.73230195516499,40.806785583496094,19513000,CSCO
2022-07-27,41.14194777625302,41.70056428676083,40.80678213183782,41.56090927124024,22349000,CSCO
2022-07-28,41.78436413690546,42.70607604087181,41.62608818727398,42.47332000732422,17576200,CSCO
2022-07-29,41.9984939427272,42.35228406335524,41.73780835467219,42.24055862426758,23701700,CSCO
2022-08-01,41.95194591827691,42.29642383010962,41.672635855713935,42.156768798828125,14153400,CSCO
2022-08-02,42.38021847198373,42.5478030981186,41.8029845106165,41.82160186767578,15005400,CSCO
2022-08-03,41.80298260117827,42.65952304978762,41.70056938415433,42.55710983276367,14943800,CSCO
2022-08-04,42.73400706702071,42.76193665316139,41.90539264523824,42.24987411499024,15249300,CSCO
2022-08-05,41.81229070704492,41.961254415702406,41.467812796694766,41.905391693115234,19533900,CSCO
2022-08-08,42.35228581135733,42.3802153964946,41.76573966245035,41.91470336914063,15465600,CSCO
2022-08-09,42.03574054118436,42.06367012834845,41.63539988448164,41.82160186767578,12826200,CSCO
2022-08-10,42.55710728715973,42.88296782652373,42.29642169692836,42.8457260131836,18935400,CSCO
2022-08-11,42.92951917092592,43.22744658042075,42.61297085439082,42.734004974365234,15849000,CSCO
2022-08-12,42.910901821577376,43.39503479003906,42.7991799216478,43.39503479003906,16967600,CSCO
2022-08-15,43.19020591421149,43.40434102350356,42.855036681728265,43.37641143798828,15456100,CSCO
2022-08-16,43.35778938470821,43.767438684932046,43.23675526471543,43.54399490356445,21153700,CSCO
2022-08-17,43.16227143317854,43.851227175963,43.041237323715215,43.44157791137695,27975600,CSCO
2022-08-18,46.36500130752618,46.55120684522211,45.7225959316292,45.96466064453125,39999900,CSCO
2022-08-19,45.62948891203939,46.04845046123687,45.191910006499846,45.34087371826172,23130400,CSCO
2022-08-22,45.1267353645974,45.154664948680285,44.24226183570005,44.41915512084961,20534100,CSCO
2022-08-23,44.30743140248129,44.72639290428998,44.121225895946914,44.13984680175781,13764600,CSCO
2022-08-24,43.841920314153086,44.13984771010927,43.63709389759269,43.82329940795898,14946500,CSCO
2022-08-25,43.990889131921946,44.15847375559814,43.60916938945399,44.0095100402832,23039300,CSCO
2022-08-26,43.832610282729085,44.00950355874623,42.71538080662045,42.72468948364258,20309800,CSCO
2022-08-29,42.56642206244313,42.82710766826772,42.35228695029079,42.55710983276367,13425700,CSCO
2022-08-30,42.594350428499936,42.7060723204288,41.858840574187205,42.11952972412109,14279100,CSCO
2022-08-31,42.622282137174906,42.66883618340841,41.51436473737414,41.635398864746094,23006100,CSCO
2022-09-01,41.49574577007553,42.21263478638651,41.33747337051901,42.16608428955078,16236400,CSCO
2022-09-02,42.55711218234579,42.752626397508585,41.225747390679736,41.51436614990234,14720900,CSCO
2022-09-06,41.57953459012416,41.700568712983966,40.94643794196128,41.40264129638672,14366100,CSCO
2022-09-07,41.66332644818049,42.05435484640186,41.29091540566735,41.91470336914063,18297400,CSCO
2022-09-08,41.67263340608368,42.33366315684063,41.54229061205618,42.24055862426758,14231500,CSCO
2022-09-09,42.510562848739625,42.72469797857084,42.26849813071421,42.61297607421875,15499300,CSCO
2022-09-12,42.92951847603528,43.50675237864109,42.79917568043799,43.19951629638672,17923000,CSCO
2022-09-13,42.5664237617145,42.7433170653607,40.9836820526493,41.067474365234375,23028600,CSCO
2022-09-14,41.00230193057671,41.2164370458951,40.55541079188072,40.92781829833984,27551500,CSCO
2022-09-15,40.78816815751383,40.84402733195463,40.11782965162284,40.30403518676758,18148600,CSCO
2022-09-16,40.13644974666048,40.5740322126438,39.83852231709847,40.3133430480957,32696100,CSCO
2022-09-19,39.94093553693074,40.4436858545822,39.81058917886914,40.3133430480957,13667500,CSCO
2022-09-20,40.04334244128051,40.052654670572565,39.34507441052068,39.64300537109375,16813900,CSCO
2022-09-21,39.40094160397393,39.91300417434071,38.702673493953256,38.72129440307617,21415900,CSCO
2022-09-22,38.48853115457723,38.684045336370296,38.30232564981376,38.31163787841797,16691000,CSCO
2022-09-23,38.40474644131244,38.40474644131244,37.35268815041843,37.85544204711914,19067700,CSCO
2022-09-26,37.85543634276039,38.34887793466168,37.58543852578335,37.78095626831055,22694800,CSCO
2022-09-27,38.302323868357696,38.600251241492685,37.45509223508488,37.72509002685547,15027900,CSCO
2022-09-28,38.03233345829853,38.702671953745735,37.79026875248432,38.4885368347168,23217700,CSCO
2022-09-29,38.2185357002514,38.26508619141094,37.38061620465525,37.77164459228516,19496400,CSCO
2022-09-30,37.85544260696042,38.20923278597184,37.20372497770004,37.240966796875,27989900,CSCO
2022-10-03,37.86474858270896,38.66542987993122,37.678546603278285,38.441986083984375,22203600,CSCO
2022-10-04,39.05277544376203,39.50381764098657,38.893029315927336,39.29708862304688,22889400,CSCO
2022-10-05,39.08096261354023,39.701146053478254,38.90242620575482,39.45683288574219,14289700,CSCO
2022-10-06,39.13734468739324,39.55079912399847,38.87423405994935,39.01518630981445,18198800,CSCO
2022-10-07,38.76146954982121,38.76146954982121,37.66205504318072,37.84059143066406,19055400,CSCO
2022-10-10,38.178883343264886,38.34802462981167,37.211018518121605,37.483524322509766,16628400,CSCO
2022-10-11,37.40835058003072,37.69025151563912,36.90092674519666,37.19222640991211,19386400,CSCO
2022-10-12,37.304980125610506,37.455327506293216,36.882126997264045,36.90092086791992,17279900,CSCO
2022-10-13,36.6754001626552,38.3386201756417,36.27134088118909,38.16008377075195,26328300,CSCO
2022-10-14,38.37620797947282,38.488967625655945,37.51170779989685,37.77481842041016,19571000,CSCO
2022-10-17,38.5641432558349,39.02458057045279,38.4795726247428,38.80845642089844,27845200,CSCO
2022-10-18,39.39105662921409,39.67296115490378,38.77087312491369,39.26890182495117,18223300,CSCO
2022-10-19,39.118551815890726,39.69175238931177,38.96820441831837,39.35346984863281,19071700,CSCO
2022-10-20,39.05277691032939,40.0488271223936,38.958807542025774,39.1937255859375,16830500,CSCO
2022-10-21,39.32527871246592,40.37771411925098,39.28769455009598,40.21796798706055,25035000,CSCO
2022-10-24,40.51865831863058,41.09185885010635,40.31193290244915,40.91332244873047,18785300,CSCO
2022-10-25,40.7253834912145,41.72143707396727,40.59382998840197,41.6838493347168,19165200,CSCO
2022-10-26,42.21947095498444,42.501371889539655,41.60868260964408,41.70265197753906,20051000,CSCO
2022-10-27,42.06912177187698,42.36981656729526,41.683856341212014,41.740234375,18102500,CSCO
2022-10-28,41.99394186371307,42.952407767506784,41.95635770666252,42.88663101196289,17978300,CSCO
2022-10-31,42.57653709275792,42.88662697044794,42.34161910664937,42.68929672241211,17793700,CSCO
2022-11-01,42.830258203185046,43.0275884938624,42.34162825634248,42.71749496459961,12088700,CSCO
2022-11-02,42.7268938077954,43.422249191442944,41.862393565816966,41.88118743896485,15308800,CSCO
2022-11-03,41.373761626955954,41.48652486041758,40.77237205341905,41.204620361328125,17895600,CSCO
2022-11-04,41.81541175380876,42.36042333546078,41.18583311765716,41.834205627441406,19648700,CSCO
2022-11-07,42.1255030578758,42.26645172579843,41.73083890165011,41.86239242553711,21383000,CSCO
2022-11-08,41.99394173486058,42.61412513134599,41.51471057671634,41.91876983642578,17503100,CSCO
2022-11-09,41.82480341061905,42.02213727502391,41.24220771484862,41.26100158691406,19311700,CSCO
2022-11-10,42.94301376800652,43.04637826791802,41.95635882400806,42.90542602539063,27190100,CSCO
2022-11-11,42.45438120459201,42.585934710931056,41.2703924784122,42.08790969848633,25961800,CSCO
2022-11-14,42.125502334787946,42.698699309804525,41.98455008472008,42.04093170166016,21091300,CSCO
2022-11-15,42.3228300639855,42.51076519121672,41.76842341016382,42.19127655029297,19318000,CSCO
2022-11-16,42.22886655998544,42.26645430755331,41.627476937159024,41.7120475769043,24939600,CSCO
2022-11-17,43.403453301518006,44.023636748321486,42.43559217904588,43.77932357788086,38887800,CSCO
2022-11-18,44.08002033656842,45.14185086790259,44.03303744606296,44.90693283081055,30843200,CSCO
2022-11-21,44.73778960955183,45.37676692938767,44.69080672109191,44.74718475341797,17049500,CSCO
2022-11-22,45.10426163492496,45.49892220363952,44.87873874954189,45.46133804321289,16367800,CSCO
2022-11-23,45.48013096859927,46.03453764969913,45.4049554801822,45.63987350463867,12065600,CSCO
2022-11-25,45.80901687215326,46.09091779753049,45.43314658194046,45.48013305664063,8492600,CSCO
2022-11-28,45.37676600824512,45.54590727091898,45.02908475465744,45.17943572998047,14976600,CSCO
2022-11-29,45.33917777548468,45.48952516462184,44.95391236678542,45.36736679077149,13779300,CSCO
2022-11-30,45.26400253449964,46.82386163404676,45.066672257291096,46.720497131347656,29919700,CSCO
2022-12-01,46.87083938205072,47.4158472666631,46.692299411668834,46.95541000366211,18559500,CSCO
2022-12-02,46.26005510247956,46.83325563284316,45.968755473317806,46.70170211791992,12325100,CSCO
2022-12-05,46.56075222062812,46.64532285370553,46.20367581601632,46.3540267944336,13795900,CSCO
2022-12-06,46.45738838735808,46.45738838735808,45.348574997441496,45.658668518066406,15443800,CSCO
2022-12-07,45.48013218182165,45.62108084951672,45.160643516655625,45.27340316772461,15171700,CSCO
2022-12-08,45.72444475199746,46.23186855194577,45.68685700728322,46.03453826904297,16015800,CSCO
2022-12-09,46.13790005598425,46.20367681818622,45.51771659481949,45.5365104675293,14303200,CSCO
2022-12-12,45.855996331610136,46.344626238504425,45.4519370544584,46.32583236694336,15425300,CSCO
2022-12-13,47.293700781241085,47.65077361547559,46.26005927094103,46.64532470703125,22705900,CSCO
2022-12-14,46.73929037215787,47.039985148005975,45.8747902031712,46.32583236694336,19050400,CSCO
2022-12-15,46.006348532371376,46.09091917096108,44.85995092373467,45.245216369628906,19372500,CSCO
2022-12-16,44.549857541524695,45.10426426651656,44.239767588666126,44.92572784423828,66125400,CSCO
2022-12-19,44.78477184637471,45.06667275759708,44.29614192745915,44.54045867919922,17986300,CSCO
2022-12-20,44.549855812131455,44.6908080663186,43.96726009164972,44.51226806640625,15086200,CSCO
2022-12-21,44.81295616367627,45.06666803254514,44.55924429480741,44.784767150878906,15599400,CSCO
2022-12-22,44.62503238580665,44.62503238580665,43.87329179133065,44.46528625488281,23118500,CSCO
2022-12-23,44.39950315335188,44.62502601641847,44.173980290285286,44.61562728881836,9554400,CSCO
2022-12-27,44.79417025893584,44.83175800572565,44.37132065352735,44.66261672973633,12066200,CSCO
2022-12-28,44.812957590410406,44.88813307301571,44.14579131282776,44.23036193847656,9847400,CSCO
2022-12-29,44.40889943340536,44.85994517108683,44.40889943340536,44.634422302246094,11396500,CSCO
2022-12-30,44.41830208190209,44.7941687837273,44.11760728661605,44.7659797668457,13199800,CSCO
2023-01-03,44.97270636288662,45.1512427678044,44.45588743533345,45.04787826538086,17718900,CSCO
2023-01-04,45.72984730923525,45.919284023862375,44.67847697559925,45.03840637207031,18339800,CSCO
2023-01-05,44.981581362671385,44.981581362671385,44.29013675887343,44.40380096435547,17372100,CSCO
2023-01-06,44.95316294581652,46.02347738163264,44.7826702529182,45.76773834228516,20823000,CSCO
2023-01-09,45.71089905562611,46.610720657114165,45.67301460676268,46.01399993896485,13938000,CSCO
2023-01-10,46.22238347636912,46.61072713351293,46.02347654268192,46.23185729980469,12474400,CSCO
2023-01-11,46.250803401394535,46.62967325204247,46.12766898366152,46.6107292175293,12530900,CSCO
2023-01-12,46.61072638851581,46.81910714230795,46.269741014385005,46.41181945800781,14241700,CSCO
2023-01-13,45.99506323456336,46.430765178134514,45.86245499620231,46.29816055297852,12649300,CSCO
2023-01-17,46.33604445904136,46.35498849286855,45.417282304255046,45.5404167175293,19290800,CSCO
2023-01-18,45.64460032123274,45.72037645129127,44.4132671134196,44.4227409362793,19882200,CSCO
2023-01-19,44.47010122998095,44.56481778364965,43.93967913510343,44.0059814453125,19118600,CSCO
2023-01-20,43.627111089342215,44.35644010601871,43.257707862813966,44.309078216552734,21847200,CSCO
2023-01-23,44.422740389887664,45.34150246971587,44.33749405122271,44.99104690551758,15180500,CSCO
2023-01-24,44.98158208642303,45.48358635582815,44.57429437657185,45.2846794128418,14872700,CSCO
2023-01-25,45.44569396972656,45.54041413348794,44.73530900093783,45.44569396972656,14638700,CSCO
2023-01-26,45.60671542687333,45.909812717756914,45.303618135989744,45.78667831420898,12952700,CSCO
2023-01-27,45.55935306010695,46.15607742603285,45.43622227105921,45.947696685791016,13414800,CSCO
2023-01-30,45.597247085444494,45.938232481980265,45.57830305083638,45.67302322387695,19261900,CSCO
2023-01-31,45.57829495113487,46.11818719530408,45.511992648391605,46.0992431640625,16821600,CSCO
2023-02-01,45.834039172965056,46.31710299162846,45.00051976943159,46.00453186035156,19639400,CSCO
2023-02-02,45.96664693299928,46.94224484705487,45.80562805791744,46.71492004394531,17883800,CSCO
2023-02-03,46.69597206946086,46.69597206946086,45.94769902164746,46.06136322021485,17980000,CSCO
2023-02-06,45.53094013606946,45.72984705939909,45.00999188359456,45.057350158691406,13991600,CSCO
2023-02-07,44.74478095733739,45.60671453898299,44.48904194565731,45.313087463378906,16675200,CSCO
2023-02-15,44.99105120851104,45.957175268046825,44.83003233852426,45.890872955322266,27071200,CSCO
2023-02-16,47.34953468479555,49.00709985615431,47.16956815373948,48.29671478271485,48125300,CSCO
2023-02-17,48.61875527581943,48.72294204960219,47.92731063729989,48.08833312988281,25321400,CSCO
2023-02-21,48.031492598750994,48.07885087183666,46.99906634738287,47.06536865234375,25100500,CSCO
2023-02-22,47.21692261609632,47.21692261609632,46.307630662825744,46.705448150634766,20301900,CSCO
2023-02-23,46.92330036718885,47.05590499557588,45.98559053141534,46.6107292175293,14066200,CSCO
2023-02-24,46.2318559470952,46.31710228949618,45.62565772712996,45.91928482055664,17251600,CSCO
2023-02-27,46.36446674682389,46.73386640874027,45.98559326048611,46.15608596801758,14776400,CSCO
2023-02-28,46.23185284710058,46.34551342494563,45.82456519551749,45.862449645996094,16622400,CSCO
2023-03-01,45.88139486265833,46.02347329853708,45.4835810233254,45.78667831420898,13449300,CSCO
2023-03-02,45.76773735409105,46.06136445512165,45.57830063127147,45.966644287109375,18281800,CSCO
2023-03-03,46.40234920550046,46.75280478939005,46.24132672866151,46.67702865600586,15969900,CSCO
2023-03-06,46.84751941278735,47.179034562877305,46.63914228097584,46.80963134765625,13878400,CSCO
2023-03-07,46.951711056988906,47.1316739514288,46.06136318152151,46.32657241821289,17506600,CSCO
2023-03-08,46.43076394006733,46.66755893959039,46.16555469682708,46.51601028442383,12055500,CSCO
2023-03-10,46.307627473674415,46.57283670514576,45.74879115507066,45.995059967041016,16338200,CSCO
2023-03-13,45.96664215050946,46.29815730333564,45.57829851272236,45.85298156738281,20280800,CSCO
2023-03-14,46.1087233313759,46.65808586016224,45.9477008502662,46.45917892456055,17679600,CSCO
2023-03-15,45.81509808450858,46.51601291250765,45.81509808450858,46.46865463256836,17354900,CSCO
2023-03-16,46.10872218049476,47.63368254178782,45.94769970340421,47.47266006469727,21425100,CSCO
2023-03-17,47.60526562939855,47.87994869898658,47.11273520468172,47.53896331787109,47642700,CSCO
2023-03-20,47.567380546750165,48.34406785427343,47.36847000159035,48.24934768676758,22699700,CSCO
2023-03-21,48.50509232076136,48.61875653489472,47.67157642968225,47.993614196777344,23334000,CSCO
2023-03-22,48.059911699930346,48.06938190951131,46.80963085616516,46.84751892089844,21399400,CSCO
2023-03-23,46.94224117778749,47.59579406418372,46.80016273529903,47.1032600402832,17775400,CSCO
2023-03-24,47.26428332566573,47.87994815618463,46.8854098813426,47.84206008911133,19438800,CSCO
2023-03-27,48.022024417239344,48.258819405871485,47.81364367101753,47.87047576904297,15857200,CSCO
2023-03-28,47.66209506157025,47.92730429282833,47.61473678644627,47.728397369384766,11124300,CSCO
2023-03-29,48.05043953141294,48.56191758330709,47.965193189430586,48.46719741821289,18463400,CSCO
2023-03-30,48.8555450865219,48.95026163920851,48.4293133730224,48.71346664428711,11754600,CSCO
2023-03-31,48.722938590473326,49.58487225817329,48.675580312442456,49.51856994628906,20588800,CSCO
2023-04-03,49.310186836801726,49.78377678624514,49.243884532936015,49.54698181152344,16884600,CSCO
2023-04-04,49.65195053713501,49.73783720308678,49.07937519102004,49.4515495300293,13599900,CSCO
2023-04-05,49.69012319763475,49.900069190038025,49.31794885862549,49.4515495300293,13797900,CSCO
2023-04-06,48.5926876112062,49.203439317751,48.41137291666132,48.92669296264648,14749000,CSCO
2023-04-10,48.77400555739111,49.05075191029008,48.55451820037159,48.98395156860352,10177700,CSCO
2023-04-11,48.78354768467449,48.95532103471894,48.21097227809008,48.306400299072266,15957900,CSCO
2023-04-12,48.49725429759963,48.621313622613485,47.762446973048704,47.819705963134766,16100700,CSCO
2023-04-13,47.91513825726444,48.506803620021806,47.80062390719824,48.478172302246094,15451700,CSCO
2023-04-14,48.21097043116092,48.52588580061446,47.90559640730183,48.23005676269531,12360100,CSCO
2023-04-17,48.249146241711216,48.363660598042216,47.76245385669937,47.98194122314453,12042300,CSCO
2023-04-18,48.07737086787278,48.3731999126657,47.78153818273426,48.01057052612305,15203600,CSCO
2023-04-19,46.97993559392635,47.01810826206868,45.7966120042822,45.84432601928711,30466700,CSCO
2023-04-20,45.43397610042043,45.47214876617901,44.2411075980584,44.451053619384766,39769400,CSCO
2023-04-21,44.44150700090338,44.966368394600885,44.126591620823135,44.8804817199707,20861000,CSCO
2023-04-24,44.899565379291104,45.28128471944508,44.85185137185821,45.22402572631836,17359900,CSCO
2023-04-25,45.204941693412295,45.26220068944996,44.67053895844317,44.93774032592773,20281600,CSCO
2023-04-26,44.6228184873254,44.7087051557796,44.3079031298902,44.41287612915039,22390500,CSCO
2023-04-27,44.64190724385028,44.66099357569335,43.86893082610632,44.43196487426758,22845400,CSCO
2023-04-28,44.55601725320543,45.099964929022704,44.479675571862906,45.090423583984375,19662000,CSCO
2023-05-01,45.04271081663791,45.34808483109549,44.9759104784969,45.17631149291992,13122300,CSCO
2023-05-02,44.76596935770864,44.928201368266045,43.95482022595901,44.24110794067383,20175100,CSCO
2023-05-03,44.29835730861452,44.42241663634028,43.76395461751029,43.85938262939453,20765700,CSCO
2023-05-04,43.67807506650912,43.83076209460616,43.47767402469661,43.61127471923828,17748900,CSCO
2023-05-05,44.012075756331335,44.24110811320385,43.82121606566188,44.13613510131836,14315100,CSCO
2023-05-08,44.31744721514119,44.39379254308532,43.98344550624965,44.22201919555664,12000000,CSCO
2023-05-09,43.8784709490716,44.39379097343726,43.82121195513803,44.34607696533203,15221900,CSCO
2023-05-10,44.56556622857032,44.78505358755572,44.04070483618386,44.57510757446289,15625100,CSCO
2023-05-11,44.68962686964481,44.70870956198608,44.08842013121421,44.25064849853516,12521900,CSCO
2023-05-18,43.66852767656337,46.04472328843361,43.61127231939383,45.99700927734375,41475700,CSCO
2023-05-19,46.21649535320192,47.08490343609102,46.18786767541461,46.88450241088867,28561700,CSCO
2023-05-22,46.865419008334015,46.97993336698679,46.54095862519628,46.58867263793945,18667500,CSCO
2023-05-23,46.38826903122749,47.09444511754839,46.37872404499996,46.67455673217773,17645900,CSCO
2023-05-24,46.71272678591868,46.76044079335302,45.96837443663042,46.19740676879883,15452900,CSCO
2023-05-25,45.58666407047495,46.97993363650526,45.538950057458045,46.7890739440918,21717000,CSCO
2023-05-26,46.8654137640474,47.80062214247698,46.8654137640474,47.58113479614258,19825600,CSCO
2023-05-30,47.7051986688528,48.18234606900384,47.46662496877728,47.87696838378906,19074800,CSCO
2023-05-31,47.62885076184946,47.74336511239633,47.34256306530951,47.39981842041016,51990300,CSCO
2023-06-01,47.48570408999238,47.80062309777373,47.008556725726464,47.46662139892578,17817000,CSCO
2023-06-02,47.59067620614479,47.953309215529096,47.45707552909411,47.73382186889648,19153700,CSCO
2023-06-05,47.92468704612399,48.26823376392852,47.75291368722172,47.91514205932617,13964100,CSCO
2023-06-06,47.51433804496976,47.62885239945393,46.89404498085124,47.533424377441406,16029600,CSCO
2023-06-07,47.42844957311546,47.848337950555255,47.38073556391591,47.504791259765625,15950600,CSCO
2023-06-08,47.638391491098645,47.71473681737229,47.30438978951525,47.40936279296875,13289100,CSCO
2023-06-09,47.26622232857002,47.68611438859799,47.11353529956329,47.390281677246094,12173400,CSCO
2023-06-12,47.638395562879445,48.20142965106229,47.399821858401054,48.17280197143555,15495000,CSCO
2023-06-13,48.37319929787477,48.61177298404758,48.14417059774238,48.478172302246094,24035500,CSCO
2023-06-14,48.4781761639975,48.87898188167553,48.31594779184281,48.63086318969727,16630700,CSCO
2023-06-15,48.583148851333085,49.69013069032853,48.50680715916744,49.5565299987793,22496900,CSCO
2023-06-16,49.81418766567234,50.01458869346251,49.55652764122257,49.690128326416016,37133300,CSCO
2023-06-20,49.56606780113509,49.699672123477264,49.11755174591007,49.19389343261719,20138000,CSCO
2023-06-21,49.03166908256036,49.05075541588425,48.49726267052888,48.5258903503418,16939600,CSCO
2023-06-22,48.33503039209511,48.802632779535536,48.125084382842765,48.78354644775391,14993800,CSCO
2023-06-23,48.3254883308964,48.40183366264366,47.80062691634424,48.02965927124024,16540300,CSCO
2023-06-26,48.01057372557512,48.47817614898453,47.88651437962441,47.91514205932617,13032100,CSCO
2023-06-27,48.010569530901385,48.70720425209759,47.95331053615472,48.535430908203125,12981000,CSCO
2023-06-28,48.45908479551094,48.68811713043547,48.13462444456937,48.54497146606445,11387600,CSCO
2023-06-29,48.53543264292671,48.92669335348263,48.49725997839793,48.86943435668945,14246000,CSCO
2023-06-30,49.508810485054056,49.87143985315316,49.16526380761667,49.37520980834961,18186300,CSCO
2023-07-03,49.01257485531814,49.46109451532686,48.983947180115976,49.4515495300293,7338300,CSCO
2023-07-05,49.00925636426189,49.58617373393271,48.97079422816352,49.52848052978516,14950500,CSCO
2023-07-06,49.10540154696316,49.22078427205852,48.70156017515405,49.14386367797852,13931100,CSCO
2023-07-07,49.03810185937122,49.66309874240644,48.78810530692787,49.02848815917969,15579600,CSCO
2023-07-10,49.1053995380345,49.518858259657975,49.05732371020746,49.42270660400391,19046500,CSCO
2023-07-11,49.58616783722684,50.14385774048009,49.55732307255882,50.11500930786133,15002700,CSCO
2023-07-12,49.576552715461794,49.93231825197614,48.58617303085874,48.7880973815918,26332500,CSCO
2023-07-13,48.74001641458624,49.63424074616777,48.701557953276144,49.54770278930664,17864800,CSCO
2023-07-14,48.480406401381785,49.00925155091696,48.13425821434625,48.44194793701172,19564800,CSCO
2023-07-17,48.268869253569456,48.99001768763289,48.21117605838216,48.85540390014648,16140700,CSCO
2023-07-18,49.01886349479536,49.3938601016194,48.893863403203774,49.26886367797852,16434200,CSCO
2023-07-19,50.20154787949685,50.42269963652251,49.71116853443139,50.4130859375,21745000,CSCO
2023-07-20,50.057323896791104,50.83616195050924,49.92270642538018,50.35539627075195,22784400,CSCO
2023-07-21,50.72077135960432,50.96115416225647,50.509233319526274,50.60538864135742,51284200,CSCO
2023-07-24,50.66308758733755,51.25923968969408,50.643856519395285,51.066932678222656,18390200,CSCO
2023-07-25,51.14384682027845,51.69191934955761,51.0669262261791,51.5380744934082,16136600,CSCO
2023-07-26,51.48038487165407,51.58615389780612,50.922694976652586,51.17269515991211,13563700,CSCO
2023-07-27,51.53807220570821,51.81691714133606,50.826541153082566,50.96115493774414,15795500,CSCO
2023-07-28,50.05732161610904,50.40346980868441,49.77847665424613,50.08616638183594,27491300,CSCO
2023-07-31,49.84577895849409,50.172699722418976,49.7496273029664,50.0380859375,14193500,CSCO
2023-08-01,50.54769742302647,50.74961810483468,50.297700912399726,50.63423538208008,15286200,CSCO
2023-08-02,50.36500883924733,51.066926224654935,50.30731564271152,50.557315826416016,17693700,CSCO
2023-08-03,50.47077814771878,51.22077136712334,50.230395329401865,51.10538864135742,15186400,CSCO
2023-08-04,50.84577144400957,51.26884385621519,50.51885068568463,50.60538864135742,12266700,CSCO
2023-08-07,50.93230951398522,51.02846116808168,50.65346458197482,50.97076797485352,11327900,CSCO
2023-08-08,50.634234459745926,51.08615531189948,50.34577582413856,51.01884841918945,12224800,CSCO
2023-08-09,50.86500775074026,51.39384923748956,50.63423862251194,50.95154571533203,18765500,CSCO
2023-08-10,51.35538718158217,52.057304598564535,51.12461805300878,51.316925048828125,16329500,CSCO
2023-08-11,51.29769186790048,51.87461283157715,51.14384701117684,51.72076797485352,14342200,CSCO
2023-08-17,52.345762131642914,53.69190740545341,52.27845523474747,52.62460708618164,45278000,CSCO
2023-08-18,52.52845602891625,53.32652510184119,52.51883866184862,52.92268371582031,28833600,CSCO
2023-08-21,53.076527484671445,53.64383108760575,53.02845165417547,53.30729293823242,18283200,CSCO
2023-08-22,53.34575389251256,53.67267466780137,53.15344690682197,53.32652282714844,15666000,CSCO
2023-08-23,53.47075347646442,54.03805706150036,53.268832793981446,53.82651901245117,18250000,CSCO
2023-08-24,54.15344212338589,54.30728698353383,53.08614180138109,53.114990234375,17586400,CSCO
2023-08-25,53.124603129380354,53.72075149493724,53.124603129380354,53.55729293823242,15731800,CSCO
2023-08-28,53.73998321424015,54.11497983048904,53.53806252363702,54.03805923461914,15189900,CSCO
2023-08-29,54.182280529047645,54.6149702936635,53.9515150998861,54.38420486450195,17859100,CSCO
2023-08-30,54.45151971095103,54.720747306966565,54.36498174538162,54.62459564208984,12145400,CSCO
2023-08-31,54.903438877670894,55.31689765356383,54.70151817352347,55.143821716308594,22619700,CSCO
2023-09-01,55.18227376742085,55.95149797691205,55.18227376742085,55.61496353149414,14078200,CSCO
2023-09-05,55.59573264710205,55.59573264710205,55.02842910303161,55.057273864746094,13885000,CSCO
2023-09-06,54.90343503716351,55.25920425438592,54.87459027228902,54.96112823486328,11380400,CSCO
2023-09-07,54.77843786125705,54.893820587127145,54.48036184581272,54.60536193847656,14762000,CSCO
2023-09-08,54.57651675682798,54.87459279002684,54.384213424907095,54.4899787902832,13992000,CSCO
2023-09-11,54.53805584055722,54.7784386626077,54.26882458565416,54.653438568115234,15842300,CSCO
2023-09-12,54.470745258741744,54.67266593529554,54.17266925910243,54.22074508666992,13916100,CSCO
2023-09-21,51.35538520385758,52.01884046253588,50.81692636988994,51.28807830810547,37436100,CSCO
2023-09-22,51.34577300661898,51.75923176001681,51.15346601258148,51.50923156738281,17869500,CSCO
2023-09-25,51.4034640931312,51.61500215977031,51.11500542731937,51.42269515991211,14224400,CSCO
